,winery,wine,location,rating,price
560,Pommery,Royal Blue Sky Sur Glace Champagne N.V.,"France
·
Champagne",4.0,$82.99
561,Piper-Heidsieck,Brut Millesimé Champagne N.V.,"France
·
Champagne",4.0,$49.99
562,Dosnon,Récolte Blanche Champagne N.V.,"France
·
Champagne",4.0,$52.99
563,Syltbar,Il Concerto N.V.,"Italy
·
Prosecco",4.0,$17.94
564,Pommery,Brut Apanage Rosé Champagne N.V.,"France
·
Champagne",4.0,$133.99
565,Weingut Bründlmayer,Brut N.V.,"Austria
·
Niederösterreich",4.0,$55.99
566,Gramona,Cava Imperial Gran Reserva Brut 2014,"Spain
·
Catalunya",4.0,$32.99
567,Gaston Chiquet,Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",4.0,$49.99
568,Marguet,Shaman Rosé Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",4.0,$65.98
569,Scarpetta,Timido Spumante Brut Rosé N.V.,"Italy
·
Friuli-Venezia Giulia",4.0,$19.99
570,Taittinger,Nocturne Rosé Champagne N.V.,"France
·
Champagne",4.0,$109.99
571,Jean-Baptiste Adam,Crémant d'Alsace Brut Rosé N.V.,"France
·
Crémant d'Alsace",4.0,$27.99
572,Canard-Duchêne,Charles VII Blanc de Noirs La Grande Cuvée Brut Champagne N.V.,"France
·
Champagne",4.0,$51.99
573,Autréau de Champillon,Blanc de Blancs Brut Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",4.0,$52.99
574,La Marca,Luminore Conegliano Valdobbiadene Prosecco Superiore N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",4.0,$19.95
575,Gramona,Cava III Lustros Gran Reserva 2011,"Spain
·
Cava",4.0,$59.39
576,Gérard Bertrand,Thomas Jefferson Crémant de Limoux Brut 2016,"France
·
Crémant de Limoux",4.0,$15.94
577,Berlucchi,'61 Franciacorta Nature 2010,"Italy
·
Franciacorta",4.0,$71.99
578,Laurent-Perrier,Harmony Demi-Sec Champagne N.V.,"France
·
Champagne",4.0,$44.94
579,Benvolio,Prosecco N.V.,"Italy
·
Prosecco",4.0,$13.19
580,Charles Bove,Touraine Rosé N.V.,"France
·
Touraine",4.0,$18.99
581,Château de Brézé,Crémant de Loire N.V.,"France
·
Crémant de Loire",4.0,$22
582,Ruggeri,Giustino B. Valdobbiadene Prosecco Superiore 2017,"Italy
·
Conegliano-Valdobbiadene Prosecco",4.0,$37.99
583,Roger Constant Lemaire,Cuvée Trianon Brut Champagne N.V.,"France
·
Champagne",4.0,$89.99
584,Billecart-Salmon,Demi-Sec Champagne N.V.,"France
·
Champagne",4.0,$72.99
585,Pierre Gimonnet & Fils,Rosé de Blancs Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",4.0,$77.99
586,Roland Champion,Special Club Blanc de Blancs Brut Champagne Grand Cru 'Chouilly' 2012,"France
·
Champagne Grand Cru 'Chouilly'",4.0,$59
587,Marchesi di Barolo,Zagara Moscato d’Asti 2017,"Italy
·
Moscato d'Asti",4.0,$19.99
588,Louis de Sacy,Brut Rosé Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",4.0,$103.99
589,Taittinger,Nocturne City Lights Sec Champagne N.V.,"France
·
Champagne",4.0,$81.99
590,Markus Huber,Sparkling Rosé N.V.,"Austria
·
Traisental",4.0,$15.99
591,Pierre Gimonnet & Fils,Cuvée Fleuron Blanc de Blancs Brut Champagne 1er Cru 2010,"France
·
Champagne Premier Cru",4.0,$69.99
592,J-M Sélèque,Le Quintette Chardonnay 5 Terroirs Extra Brut Champagne N.V.,"France
·
Champagne",4.0,$97.99
593,Calmel & Joseph,Blanquette de Limoux Brut N.V.,"France
·
Blanquette de Limoux",4.0,$29.99
594,Pierre Gimonnet & Fils,Sélection Belles Années Blanc de Blancs Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",4.0,$49.99
595,Le Vigne di Alice,Tajad Brut N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",4.0,$20
596,Dosnon,Récolte Brute Champagne N.V.,"France
·
Champagne",4.0,$52.99
597,Cleto Chiarli,Vecchia Modena Premium Mention Honorable 2018,"Italy
·
Lambrusco di Sorbara",4.0,$15.99
598,Barone Pizzini,Bagnadore Riserva Franciacorta 2009,"Italy
·
Franciacorta",4.0,$57.99
599,Tenimenti Ca'Bianca,Moscato d'Asti 2017,"Italy
·
Moscato d'Asti",4.0,$16
600,Charles Ellner,Qualité Extra Brut Champagne N.V.,"France
·
Champagne",4.0,$17.99
601,Bollinger,La Côte Aux Enfants (Aÿ Rouge) 2013,"France
·
Coteaux Champenois",4.0,$164.99
602,Massolino,Moscato d'Asti 2016,"Italy
·
Moscato d'Asti",4.0,$25.99
603,Magic Door,La Cle de La Femme Brut Champagne N.V.,"France
·
Champagne",4.0,$29.98
604,Boizel,Grand Vintage Champagne 2007,"France
·
Champagne",4.0,$108.99
605,Rinaldi,Red Dream N.V.,"Italy
·
Piemonte",4.0,$16
606,Ferghettina,Franciacorta Brut Rosé 2013,"Italy
·
Franciacorta",4.0,$67.99
607,Andre Clouet,Millesimé Brut Champagne Grand Cru 'Bouzy' 2009,"France
·
Champagne Grand Cru 'Bouzy'",4.0,$75
608,Saint-Hilaire,Brut Rosé N.V.,"France
·
Crémant de Limoux",4.0,$20.99
609,Doyard,Cuvée Vendémiaire Brut Champagne N.V.,"France
·
Champagne",4.0,$54.98
610,Philipponnat,Cuvée 1522 Brut Champagne Grand Cru 2008,"France
·
Champagne Grand Cru",4.0,$149.99
611,Gatinois,Brut Rosé Champagne Grand Cru 'Aÿ' N.V.,"France
·
Champagne Grand Cru 'Aÿ'",4.0,$49.98
612,J.M. Gobillard & Fils,Grande Réserve Brut Champagne N.V.,"France
·
Champagne",4.0,$58.99
613,Château de Bligny,Clos Cuvée 6 Cépages Brut Champagne N.V.,"France
·
Champagne",4.0,$79.99
614,Luna Nuda,Prosecco N.V.,"Italy
·
Prosecco",4.0,$15.39
615,Camille Braun,Crémant d'Alsace Brut Rosé N.V.,"France
·
Crémant d'Alsace",4.0,$29.99
616,Louis Roederer,Brut Nature Champagne (Philippe Starck) 2012,"France
·
Champagne",4.0,$121.99
617,Gusbourne,Blanc de Blancs 2014,"United Kingdom
·
Kent",4.0,$79.99
618,Gemma di Luna,Prosecco N.V.,"Italy
·
Prosecco",4.0,$14.99
619,Roland Champion,Special Club Blanc de Blancs Brut Champagne Grand Cru 'Chouilly' 2011,"France
·
Champagne Grand Cru 'Chouilly'",4.0,$69.99
620,Canard-Duchêne,Brut Millésime Authentic Vintage Champagne 2009,"France
·
Champagne",4.0,$60.99
621,Paul-Etienne Saint Germain,Brut Rosé Champagne N.V.,"France
·
Champagne",4.0,$54.99
622,La Tordera,Otreval Rive di Guia Valdobbiadene 2016,"Italy
·
Conegliano-Valdobbiadene Prosecco",4.0,$24.99
623,Candoni,Veneto Elviana Frizzante Rosé N.V.,"Italy
·
Veneto",4.0,$17.99
624,Bortolomiol,Motus Vitae Grande Cuvée del Fondatore 2016,"Italy
·
Conegliano-Valdobbiadene Prosecco",4.0,$26.99
625,Tanzanite,Brut N.V.,"South Africa
·
Robertson",4.0,$30
626,Bera,Moscato d'Asti 2018,"Italy
·
Moscato d'Asti",4.0,$24.99
627,Fantinel,One & Only Brut Prosecco 2017,"Italy
·
Prosecco",4.0,$27.99
628,Louis Dousset,Assemblage Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",4.0,$49.99
629,Chateau Frank,Célèbre Crémant Riesling N.V.,"United States
·
Finger Lakes",4.0,$21.99
630,Juvé & Camps,Cava Gran Reserva Brut 2014,"Spain
·
Cava",4.0,$52.99
631,Charles Ellner,Séduction Brut Champagne 2005,"France
·
Champagne",4.0,$64.99
632,Huguet de Can Feixes,Corpinnat Brut Nature 2010,"Spain
·
Penedès",4.0,$29.99
633,Movia,Puro Rose 2010,"Slovenia
·
Goriška Brda",4.0,$49.99
634,Lombard & Cie,Blanc de Blancs Brut Nature Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",4.0,$58.99
635,Heidsieck & Co. Monopole,Gold Top Brut Champagne 2005,"France
·
Champagne",4.0,$50.99
636,Château de Bligny,Grande Reserve Rosé Brut Champagne N.V.,"France
·
Champagne",4.0,$49.99
637,Gérard Bertrand,Ballerine Brut Étoile Rosé N.V.,"France
·
Crémant de Limoux",4.0,$49.99
638,Pol Roger,Réserve Brut Champagne 2009,"France
·
Champagne",4.0,$119.99
639,Prosper Maufoux,Crémant de Bourgogne Brut Rosé N.V.,"France
·
Crémant de Bourgogne",4.0,$28.99
640,Laherte Freres,Les Vignes d'Autrefois Vieilles Vignes de Pinot Meunier Extra-Brut Champagne 2014,"France
·
Champagne",4.0,$84.99
641,Veuve Clicquot,Vintage Brut Champagne 2012,"France
·
Champagne",4.0,$69.98
642,Thienot,Cuvée Garance Blanc de Rouges Champagne 2007,"France
·
Champagne",4.0,$132.99
643,Moussé Fils,Effusion Brut Rosé Champagne N.V.,"France
·
Champagne",4.0,$59.99
644,Ridgeview,Limited Release Blanc de Noirs Brut 2013,"United Kingdom
·
England",4.0,$79.99
645,Bellavista,Teatro Alla Scala 2013,"Italy
·
Franciacorta",4.0,$44.99
646,Stella Rosa,Imperiale Prosecco N.V.,"Italy
·
Prosecco",4.0,$22.99
647,Wiston,Rosé 2014,"United Kingdom
·
Sussex",4.0,$52.99
648,Wiston,Rosé 2011,"United Kingdom
·
Sussex",4.0,$54.99
649,Emmolo,Emmolo No. 2 Méthode Traditionnelle N.V.,"United States
·
Napa Valley",4.0,$39.99
650,Argyle,Brut Rosé 2015,"United States
·
Dundee Hills",4.0,$35.99
651,Gosset,Brut Grand Millesimé Champagne 2012,"France
·
Champagne",4.0,$99
652,Johan Vineyards,Pétillant Naturel Pinot Noir 2018,"United States
·
Willamette Valley",4.0,$27.99
653,La Spinetta,Biancospino Moscato d'Asti 2019,"Italy
·
Moscato d'Asti",4.0,$19.92
654,Thibaut - Janisson,Fizz N.V.,"United States
·
Virginia",4.0,$24.99
655,A Margaine,Spécial Club Blanc de Blancs Champagne 2012,"France
·
Champagne",4.0,$90
656,La Crema,Brut Rosé N.V.,"United States
·
Russian River Valley",4.0,$44.99
657,Long Meadow Ranch,Farmstead Brut N.V.,"United States
·
Sonoma County",4.0,$35.99
658,Goose Watch,Pinot Noir Brut Rosé N.V.,"United States
·
Finger Lakes",4.0,$18.99
659,Lieb Cellars,Estate Sparkling Pinot Blanc N.V.,"United States
·
Long Island",4.0,$32.99
660,Col de' Salici,Valdobbiadene Prosecco Superiore Brut 2018,"Italy
·
Conegliano-Valdobbiadene Prosecco",4.0,$16.99
661,Naveran,Cava Brut Rosé 2017,"Spain
·
Cava",4.0,$15.99
662,Danny Seo Philosophy,Prosecco Extra Dry N.V.,"Italy
·
Prosecco",4.0,$14.93
663,Patrick Piuze,Val de Mer Crémant de Bourgogne Non Dosé N.V.,"France
·
Crémant de Bourgogne",4.0,$26.99
664,G.H. Mumm,(Cordon Rouge) Brut Champagne N.V.,"France
·
Champagne",3.9,$32.98
665,Juvé & Camps,Cava Gran Reserva Brut Nature Reserva de la Familia N.V.,"Spain
·
Cava",3.9,$17.99
666,Pommery,Royal Brut Champagne N.V.,"France
·
Champagne",3.9,$39.99
667,Piper-Heidsieck,Brut Champagne N.V.,"France
·
Champagne",3.9,$44.99
668,Segura Viudas,Cava Reserva Heredad Brut N.V.,"Spain
·
Cava",3.9,$22.99
669,Andre Clouet,Grande Réserve Brut Champagne Grand Cru 'Bouzy' N.V.,"France
·
Champagne Grand Cru 'Bouzy'",3.9,$49.95
670,Drappier,Carte d'Or Brut Champagne N.V.,"France
·
Champagne",3.9,$44.99
671,Bellavista,Alma Gran Cuvée Brut N.V.,"Italy
·
Franciacorta",3.9,$34.99
672,Montaudon,Brut Champagne N.V.,"France
·
Champagne",3.9,$34.99
673,Riondo,Prosecco Spago Nero N.V.,"Italy
·
Prosecco",3.9,$11.98
674,Delamotte,Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' N.V.,"France
·
Champagne Grand Cru 'Le Mesnil-sur-Oger'",3.9,$49.99
675,Gosset,Brut Excellence Aÿ Champagne N.V.,"France
·
Champagne",3.9,$39.99
676,Bottega,Petalo Moscato Il Vino Dell'Amore N.V.,"Italy
·
Veneto",3.9,$17.99
677,Roederer Estate,Brut N.V.,"United States
·
Anderson Valley",3.9,$19.99
678,Bellavista,Alma Cuvée Brut N.V.,"Italy
·
Franciacorta",3.9,$36.99
679,Lanson,Brut Rosé (Rose Label) Champagne N.V.,"France
·
Champagne",3.9,$49.99
680,G.H. Mumm,Grand Cordon Brut Champagne N.V.,"France
·
Champagne",3.9,$39.99
681,Chartogne-Taillet,Sainte Anne Brut N.V.,"France
·
Champagne",3.9,$49.94
682,Ruggeri,Giall'Oro Valdobbiadene Prosecco Superiore N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.9,$19.99
683,Aubry,Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,$44.94
684,Juvé & Camps,Cava Gran Reserva Brut Nature Reserva de la Familia 2015,"Spain
·
Cava",3.9,$17.99
685,Drappier,Carte Blanche Brut Champagne N.V.,"France
·
Champagne",3.9,$59.99
686,G.H. Mumm,(Cordon Rouge) Le Rosé Brut Champagne N.V.,"France
·
Champagne",3.9,$49.93
687,Thienot,Brut Champagne N.V.,"France
·
Champagne",3.9,$54.99
688,Laherte Freres,Blanc de Blancs Brut Nature Champagne N.V.,"France
·
Champagne",3.9,$50.31
689,Piper-Heidsieck,Cuvée Brut Champagne N.V.,"France
·
Champagne",3.9,$39.99
690,Jacquart,Brut Mosaïque Rosé Champagne N.V.,"France
·
Champagne",3.9,$39.99
691,Ayala,Rosé Majeur Brut Champagne N.V.,"France
·
Champagne",3.9,$51.99
692,Luc Belaire,Rosé (Rare) N.V.,"France
·
Provence",3.9,$27.96
693,Fleury,Blanc de Noirs Brut Champagne N.V.,"France
·
Champagne",3.9,$59.99
694,Cleto Chiarli,Centenario Lambrusco Grasparossa di Castelvetro Amabile N.V.,"Italy
·
Lambrusco Grasparossa di Castelvetro",3.9,$14.29
695,Montaudon,Grande Rosé N.V.,"France
·
Champagne",3.9,$39.99
696,Paul Bara,Réserve Brut Champagne Grand Cru 'Bouzy' N.V.,"France
·
Champagne Grand Cru 'Bouzy'",3.9,$54.98
697,Ridgeview,Bloomsbury Brut N.V.,"United Kingdom
·
England",3.9,$48.99
698,J.M. Gobillard & Fils,Tradition Brut Champagne N.V.,"France
·
Champagne",3.9,$39.99
699,Gaston Chiquet,Tradition Brut Champagne 1er Cru N.V.,"France
·
Champagne Premier Cru",3.9,$46.99
700,Duval-Leroy,Fleur de Champagne Brut Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,$45.99
701,Gonet-Médeville,Tradition Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,$44.99
702,Michel Turgy,Réserve Sélection Blanc de Blancs Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' N.V.,"France
·
Champagne Grand Cru 'Le Mesnil-sur-Oger'",3.9,$49.99
703,Château de Bligny,Grande Réserve Brut Champagne N.V.,"France
·
Champagne",3.9,$35.99
704,Francois Montand,Ice Edition Demi-Sec N.V.,"France
·
Jura",3.9,$14.98
705,Geoffroy,Expression Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,$59.95
706,Leclerc Briant,Cuvée de Réserve Brut Champagne N.V.,"France
·
Champagne",3.9,$59.98
707,Lallier,Grande Réserve Brut Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",3.9,$54.99
708,Drappier,Blanc de Blancs Brut Champagne N.V.,"France
·
Champagne",3.9,$64.99
709,Jansz,Premium Rosé N.V.,"Australia
·
Tasmania",3.9,$23.99
710,Alma Negra,Brut Nature (Rosé) N.V.,"Argentina
·
Mendoza",3.9,$18.99
711,Alfred Gratien,Brut Champagne N.V.,"France
·
Champagne",3.9,$59.99
712,Roederer Estate,Brut Rosé N.V.,"United States
·
Anderson Valley",3.9,$26.95
713,Besserat de Bellefon,Rosé Brut Champagne N.V.,"France
·
Champagne",3.9,$59.99
714,Lolea,No. 2 White Sangria Frizzante N.V.,"Spain
·
Aragón",3.9,$13.99
715,Gatinois,Brut Tradition Champagne Grand Cru 'Aÿ' N.V.,"France
·
Champagne Grand Cru 'Aÿ'",3.9,$44.99
716,Henriot,Rosé Brut Champagne N.V.,"France
·
Champagne",3.9,$69.99
717,Voirin-Jumel,Blanc de Blancs Brut Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",3.9,$39.90
718,Duval-Leroy,Prestige Rosé Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,$66.99
719,Le Grand Courtâge,Grande Cuvée Brut Rosé N.V.,"France
·
Vin de France",3.9,$16.99
720,Philippe Gonet,Signature Blanc de Blancs Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' N.V.,"France
·
Champagne Grand Cru 'Le Mesnil-sur-Oger'",3.9,$49.98
721,Pierre Sparr,Crémant d'Alsace Brut Rosé N.V.,"France
·
Crémant d'Alsace",3.9,$23.99
722,Gouguenheim,Malbec Bubbles Extra Brut Rosé N.V.,"Argentina
·
Mendoza",3.9,$12.99
723,Pommery,Brut Rosé Champagne N.V.,"France
·
Champagne",3.9,$39.99
724,JCB (Jean-Charles Boisset),JCB No. 21 Brut (Burgundy) N.V.,"France
·
Crémant de Bourgogne",3.9,$19.99
725,Camille Savès,Carte Blanche Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,$49.95
726,Pio Cesare,Moscato d'Asti N.V.,"Italy
·
Moscato d'Asti",3.9,$25.99
727,Lanson,White Label Champagne N.V.,"France
·
Champagne",3.9,$42.98
728,Raventos I Blanc,Cava Reserva Brut L'Hereu (Blanc de Blancs) 2015,"Spain
·
Penedès",3.9,$22.99
729,Gruet,Sauvage (Blanc de Blancs) N.V.,"United States
·
New Mexico",3.9,$19.94
730,Bortolomiol,Prior Valdobbiadene Prosecco Superiore Brut 2017,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.9,$21.99
731,Roland Champion,Carte Blanche Blanc de Blancs Brut Champagne Grand Cru 'Chouilly' N.V.,"France
·
Champagne Grand Cru 'Chouilly'",3.9,$49.99
732,Piper-Heidsieck,Extra Dry Champagne N.V.,"France
·
Champagne",3.9,$44.99
733,Santa Tresa,Il Grillo di Santa Tresa Brut N.V.,"Italy
·
Terre Siciliane",3.9,$19.99
734,Sérol,Turbullent N.V.,"France
·
Lower Loire",3.9,$25
735,Gratien & Meyer,Crémant de Loire Brut Rosé N.V.,"France
·
Crémant de Loire",3.9,$16.99
736,Alfred Gratien,Brut Rosé Champagne N.V.,"France
·
Champagne",3.9,$40.49
737,Gustave Lorentz,Crémant d'Alsace Brut Rosé N.V.,"France
·
Crémant d'Alsace",3.9,$27.99
738,Aubry,Brut Rosé Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,$59.99
739,Jeeper,Grande Réserve Brut Champagne N.V.,"France
·
Champagne",3.9,$65.99
740,Palmer & Co.,Vintage Champagne 2009,"France
·
Champagne",3.9,$119.99
741,Villa Jolanda,Moscato d'Asti N.V.,"Italy
·
Moscato d'Asti",3.9,$11.99
742,Famille Moutard,Champ Persin Côte des Bar Cépage Chardonnay Champagne N.V.,"France
·
Champagne",3.9,$40.99
743,Gérard Bertrand,Thomas Jefferson Crémant de Limoux Brut Rosé N.V.,"France
·
Crémant de Limoux",3.9,$16.49
744,Drappier,Brut Nature Sans Ajout de Soufre Champagne N.V.,"France
·
Champagne",3.9,$70.99
745,Leclerc Briant,Brut Rosé Champagne N.V.,"France
·
Champagne",3.9,$55.98
746,Delamotte,Rosé Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' N.V.,"France
·
Champagne Grand Cru 'Le Mesnil-sur-Oger'",3.9,$76.99
747,A Margaine,Le Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,$49.99
748,Thienot,Brut Rosé Champagne N.V.,"France
·
Champagne",3.9,$92.99
749,Andreola,Millesimato Valdobbiadene N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.9,$19.99
750,Louis de Sacy,Brut Champagne Grand Cru 'Verzy' N.V.,"France
·
Champagne Grand Cru 'Verzy'",3.9,$34.95
751,Isaac Fernandez,Biutiful Cava Brut Rosé N.V.,"Spain
·
Cava",3.9,$13.99
752,Lanson,Green Label Organic Brut Champagne N.V.,"France
·
Champagne",3.9,$74.99
753,Gusbourne,Brut Reserve 2013,"United Kingdom
·
Kent",3.9,$49.99
754,Nicolas Feuillatte,Réserve Exclusive Rosé Champagne N.V.,"France
·
Champagne",3.9,$44.99
755,José Michel & Fils,Pinot Meunier Brut Champagne N.V.,"France
·
Champagne",3.9,$50.99
756,Fascino,Organic Prosecco N.V.,"Italy
·
Prosecco",3.9,$12.99
757,Llopart,Cava Rosé Brut Reserva N.V.,"Spain
·
Cava",3.9,$26.99
758,Terrazze dell Etna,Cuvée Brut N.V.,"Italy
·
Terre Siciliane",3.9,$36.99
759,Boizel,Blanc de Blancs Champagne N.V.,"France
·
Champagne",3.9,$69.99
760,Graham Beck,Bliss Demi Sec N.V.,"South Africa
·
Robertson",3.9,$18.99
761,Berlucchi,‘61 Franciacorta Satèn 1961,"Italy
·
Franciacorta",3.9,$53.99
762,Castello del Poggio,Moscato d'Asti 2017,"Italy
·
Moscato d'Asti",3.9,$16.99
763,Recaredo,Terrers Brut Nature Gran Reserva 2013,"Spain
·
Cava",3.9,$34.99
764,Piper-Heidsieck,Cuvée 1785 Brut Champagne N.V.,"France
·
Champagne",3.9,$39.99
765,Voirin-Jumel,Tradition Brut Champagne Grand Cru 'Cramant' N.V.,"France
·
Champagne Grand Cru 'Cramant'",3.9,$32.98
766,Mestres,Coquet Gran Reserva Brut Nature N.V.,"Spain
·
Cava",3.9,$28.59
767,Leclerc Briant,Réserve Brut Champagne N.V.,"France
·
Champagne",3.9,$57.94
768,G.H. Mumm,Grand Cru Brut Champagne N.V.,"France
·
Champagne",3.9,$39.99
769,Nomine-Renard,Brut Rosé Champagne N.V.,"France
·
Champagne",3.9,$44.99
770,Vincent Couche,Elégance Champagne N.V.,"France
·
Champagne",3.9,$54.99
771,Calmel & Joseph,Crémant de Limoux Brut N.V.,"France
·
Crémant de Limoux",3.9,$30.99
772,G.D. Vajra,N.S. Della Neve N.V.,"Italy
·
Langhe",3.9,$29.99
773,Argyle,Brut Vintage 2015,"United States
·
Willamette Valley",3.9,$22.99
774,Gaston Chiquet,Brut Rosé Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,$50.35
775,Collet,Esprit Couture Brut Champagne N.V.,"France
·
Champagne",3.9,$98.99
776,Lancelot-Pienne,Blanc de Blancs Brut Champagne Grand Cru 'Cramant' N.V.,"France
·
Champagne Grand Cru 'Cramant'",3.9,$49.99
777,Berlucchi,‘61 Franciacorta Brut 1961,"Italy
·
Lombardia",3.9,$49.99
778,Montaudon,Classe M Champagne N.V.,"France
·
Champagne",3.9,$69.99
779,Charles de Fére,Rosé Reserve Methode Traditional Dry N.V.,"France
·
Bourgogne",3.9,$15.99
780,Domaine Bruno Gobillard,Vieilles Vignes Brut Champagne N.V.,"France
·
Champagne",3.9,$79.99
781,Francoise Bedel,Entre Ciel et Terre Brut Champagne N.V.,"France
·
Champagne",3.9,$79.99
782,Scarpetta,Prosecco N.V.,"Italy
·
Prosecco",3.9,$16.49
783,Guy Larmandier,Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,$44.99
784,Steorra,Chardonnay - Pinot Noir Brut N.V.,"United States
·
Russian River Valley",3.9,$19.99
785,Raventos I Blanc,Cava Reserva Brut L'Hereu (Blanc de Blancs) 2017,"Spain
·
Penedès",3.9,$19.79
786,Weingut Bründlmayer,Extra Brut N.V.,"Austria
·
Niederösterreich",3.9,$54.99
787,Banfi,Rosa Regale 2018,"Italy
·
Brachetto d'Acqui",3.9,$17.59
788,José Michel & Fils,Spécial Club Champagne 2012,"France
·
Champagne",3.9,$69.99
789,Lake Chalice,Cracklin Savie Sauvignon Blanc N.V.,"New Zealand
·
Marlborough",3.9,$14.99
790,Jean Lallement,Brut Champagne Grand Cru 'Verzenay' N.V.,"France
·
Champagne Grand Cru 'Verzenay'",3.9,$65.99
791,Cantina di Sorbara,Nicchia Lambrusco di Sorbara N.V.,"Italy
·
Lambrusco di Sorbara",3.9,$13.99
792,Barone Pizzini,Franciacorta Nature Edizione 2012,"Italy
·
Franciacorta",3.9,$33.99
793,Gruet,Sauvage Rosé N.V.,"United States
·
New Mexico",3.9,$18.98
794,Boizel,Ultime Extra Brut Champagne N.V.,"France
·
Champagne",3.9,$89.99
795,Ridgeview,Cavendish Brut 2014,"United Kingdom
·
England",3.9,$49.99
796,Barone Pizzini,Franciacorta Satén Edizione 2013,"Italy
·
Lombardia",3.9,$47.99
797,Pojer e Sandri,Zero Infinito 2018,"Italy
·
Südtirol - Alto Adige",3.9,$35.99
798,Riondo,Giuliana Prosecco N.V.,"Italy
·
Prosecco",3.9,$18.99
799,Domaine Zinck,Crémant d'Alsace Brut Rosé N.V.,"France
·
Crémant d'Alsace",3.9,$20.99
800,Colmant,Brut Chardonnay N.V.,"South Africa
·
Franschhoek",3.9,$30
801,Mestres,Coquet Gran Reserva Brut Nature 2013,"Spain
·
Cava",3.9,$28.59
802,Adria Vini,Le Dolci Colline Spumante Brut Rosé N.V.,"Italy
·
Prosecco",3.9,$14.99
803,Bera,Moscato d'Asti 2017,"Italy
·
Moscato d'Asti",3.9,$24.99
804,Bellissima,Prosecco Brut N.V.,"Italy
·
Prosecco",3.9,$18.95
805,Isotta Manzoni,Cuvée Giuliana Prosecco N.V.,"Italy
·
Prosecco",3.9,$15
806,Sparkling Pointe,Brut N.V.,"United States
·
North Fork of Long Island",3.9,$29.99
807,Varnier Fannière,Esprit de Craie Extra Brut Champagne N.V.,"France
·
Champagne",3.9,$72.99
808,Château Gaudrelle (Alexandre Monmousseau),Vouvray Brut N.V.,"France
·
Vouvray",3.9,$18.99
809,Besserat de Bellefon,Blanc de Noirs Brut Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",3.9,$95.99
810,Juvé & Camps,Cava Reserva Brut Milesimé 2016,"Spain
·
Cava",3.9,$26.99
811,Nino Franco,Primo Franco Valdobbiadene Prosecco Superiore (Amabile) 2016,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.9,$41.99
812,Ayala,Blanc de Blancs Brut Aÿ Champagne 2013,"France
·
Champagne",3.9,$79.99
813,Chavy-Chouet,Blanc de Blancs Crémant de Bourgogne Brut N.V.,"France
·
Crémant de Bourgogne",3.9,$34.50
814,Ziobaffa,Prosecco N.V.,"Italy
·
Prosecco",3.9,$16.99
815,Nomine-Renard,Special Club Brut Champagne 2012,"France
·
Champagne",3.9,$112.99
816,Borgo Magredo,Prosecco Extra Dry N.V.,"Italy
·
Prosecco",3.9,$17.99
817,Naveran,Cava Dama Vintage Brut 2016,"Spain
·
Cava",3.9,$25.99
818,Ferghettina,Franciacorta Brut Rosé 2014,"Italy
·
Franciacorta",3.9,$64.99
819,Massolino,Moscato d'Asti 2017,"Italy
·
Moscato d'Asti",3.9,$23.98
820,Amanti,Amore di Amanti Prosecco N.V.,"Italy
·
Prosecco",3.9,$11.99
821,Luca Grucci,Valdobbiadene Prosecco Superiore N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco Superiore",3.9,$17.99
822,Col Dorato,Prosecco Extra Dry N.V.,"Italy
·
Prosecco",3.9,$16.99
823,Pommery,Blanc de Blancs Champagne N.V.,"France
·
Champagne",3.9,$90.99
