,winery,wine,location,rating,price
277,Fèlsina,Vin Santo del Chianti Classico 2005,"Italy
·
Vin Santo del Chianti Classico",4.4,View shops
278,Château de Fargues,Sauternes (Lur Saluces) 2006,"France
·
Sauternes",4.4,View shops
279,Château de Rayne Vigneau,Sauternes (Premier Grand Cru Classé) 2002,"France
·
Sauternes",4.4,View shops
280,Château Lafaurie-Peyraguey,Sauternes (Premier Grand Cru Classé) 1988,"France
·
Sauternes",4.4,View shops
281,Dolce,Dolce (Late Harvest) 2010,"United States
·
Napa Valley",4.4,View shops
282,Capichera,VT Vendemmia Tardiva 2014,"Italy
·
Isola dei Nuraghi",4.4,View shops
283,Château Climens,Barsac (Premier Grand Cru Classé) 2007,"France
·
Barsac",4.4,View shops
284,Château Rieussec,Sauternes (Premier Grand Cru Classé) 2015,"France
·
Sauternes",4.4,View shops
285,Inniskillin,Riesling Icewine 2008,"Canada
·
Niagara Peninsula",4.4,View shops
286,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 1997,"France
·
Sauternes",4.4,View shops
287,Capezzana,Vin Santo Di Carmignano Riserva 2007,"Italy
·
Carmignano",4.4,View shops
288,Château de Fargues,Sauternes (Lur Saluces) 2003,"France
·
Sauternes",4.4,View shops
289,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 2002,"France
·
Sauternes",4.4,View shops
290,Château de Fargues,Sauternes (Lur Saluces) 2001,"France
·
Sauternes",4.4,View shops
291,Château de Rayne Vigneau,Sauternes (Premier Grand Cru Classé) 1988,"France
·
Sauternes",4.4,View shops
292,Királyudvar,Tokaji Aszú 6 Puttonyos 2007,"Hungary
·
Tokaj",4.4,View shops
293,Château Nairac,Barsac (Grand Cru Classé) 2010,"France
·
Barsac",4.4,View shops
294,Château Filhot,Sauternes (Grand Cru Classé) 1988,"France
·
Sauternes",4.4,View shops
295,Château Doisy-Vedrines,Sauternes (Grand Cru Classé) 1990,"France
·
Sauternes",4.4,View shops
296,Château Guiraud,Sauternes (Premier Grand Cru Classé) 1986,"France
·
Sauternes",4.4,View shops
297,Château Rieussec,Sauternes (Premier Grand Cru Classé) 1985,"France
·
Sauternes",4.4,View shops
298,Clos Haut-Peyraguey,Sauternes (Premier Grand Cru Classé) 1998,"France
·
Sauternes",4.4,View shops
299,Château de Fargues,Sauternes (Lur Saluces) 2009,"France
·
Sauternes",4.4,View shops
300,Château de Fargues,Sauternes (Lur Saluces) 2011,"France
·
Sauternes",4.4,View shops
301,Baumard,Quarts de Chaume 2007,"France
·
Quarts de Chaume",4.4,View shops
302,Didier Dagueneau (Louis-Benjamin Dagueneau),Les Jardins de Babylone Moelleux 2006,"France
·
Jurançon",4.4,View shops
303,Jean François Ganevat,Sul Q N.V.,"France
·
Côtes du Jura",4.4,View shops
304,Bertani,Recioto della Valpolicella Classico Superiore 1990,"Italy
·
Recioto della Valpolicella",4.4,View shops
305,Château de Rayne Vigneau,Sauternes (Premier Grand Cru Classé) 1986,"France
·
Sauternes",4.4,View shops
306,Château Rabaud-Promis,Sauternes (Premier Grand Cru Classé) 1989,"France
·
Sauternes",4.4,View shops
307,Château Raymond-Lafon,Sauternes 1997,"France
·
Sauternes",4.4,View shops
308,Leon Beyer,Gewürztraminer Sélection de Grains Nobles 1998,"France
·
Alsace",4.4,View shops
309,Château Las Collas,Rivesaltes 1961,"France
·
Rivesaltes",4.4,View shops
310,Château Coutet,Sauternes Barsac (Premier Grand Cru Classé) 1986,"France
·
Barsac",4.4,View shops
311,Trimbach,Gewurztraminer Alsace Selection de Grains Nobles 2001,"France
·
Alsace",4.4,View shops
312,Horácio Simões,Single Cask Moscatel Roxo N.V.,"Portugal
·
Setúbal",4.4,View shops
313,Ornellaia,Ornus 2013,"Italy
·
Toscana",4.4,View shops
314,Kracher,Grande Cuvée Nummer 6 Nouvelle Vague Trockenbeerenauslese 2012,"Austria
·
Burgenland",4.4,View shops
315,Château de Fargues,Sauternes (Lur Saluces) 2017,"France
·
Sauternes",4.4,View shops
316,Hugel,Riesling Vendange Tardive 2009,"France
·
Alsace",4.4,View shops
317,Pelee Island Winery,Vidal Icewine 2008,"Canada
·
Lake Erie North Shore",4.4,View shops
318,Domaine Huet,Vouvray Le Mont Moelleux Première Trie 2009,"France
·
Vouvray",4.4,View shops
319,Château Rabaud-Promis,Sauternes (Premier Grand Cru Classé) 1990,"France
·
Sauternes",4.4,View shops
320,Sine Qua Non,Mr. K The Noble Man (Viognier) 2002,"United States
·
San Luis Obispo County",4.4,View shops
321,Baumard,Quarts de Chaume 2002,"France
·
Quarts de Chaume",4.4,View shops
322,Château de Fargues,Sauternes (Lur Saluces) 1986,"France
·
Sauternes",4.4,View shops
323,Domaine Cauhapé,Quintessence du Petit Manseng Jurançon 2010,"France
·
Jurançon",4.4,View shops
324,Château de Fargues,Sauternes (Lur Saluces) 1983,"France
·
Sauternes",4.4,View shops
325,Sheldrake Point,Riesling Ice Wine N.V.,"United States
·
Finger Lakes",4.4,View shops
326,Château Sigalas Rabaud,Sauternes (Premier Grand Cru Classé) 1999,"France
·
Sauternes",4.4,View shops
327,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 1967,"France
·
Sauternes",4.4,View shops
328,Capezzana,Vin Santo Di Carmignano Riserva 2011,"Italy
·
Carmignano",4.4,View shops
329,Château Gilette,Sauternes (Crème de Tête) 1985,"France
·
Sauternes",4.4,View shops
330,Merry Edwards,Late Harvest Sauvignon Blanc 2012,"United States
·
Russian River Valley",4.4,View shops
331,Château Doisy-Daëne,L'Extravagant de Doisy-Daëne Sauternes 2010,"France
·
Sauternes",4.4,View shops
332,Vignalta,Alpianæ 2015,"Italy
·
Colli Euganei Fior d'Arancio",4.4,View shops
333,Rolet,Vin de Paille Arbois 2013,"France
·
Arbois",4.4,View shops
334,Château Gilette,Sauternes (Crème de Tête) 1988,"France
·
Sauternes",4.4,View shops
335,Leon Beyer,Gewürztraminer Vendanges Tardives 1998,"France
·
Alsace",4.4,View shops
336,Château Rieussec,Sauternes (Premier Grand Cru Classé) 1970,"France
·
Sauternes",4.4,View shops
337,Fontodi,Vin Santo del Chianti Classico 2007,"Italy
·
Vin Santo del Chianti Classico",4.4,View shops
338,Château Doisy-Vedrines,Sauternes (Grand Cru Classé) 1975,"France
·
Sauternes",4.4,View shops
339,Peller Estates,Cabernet Franc Icewine N.V.,"Canada
·
Niagara Peninsula",4.3,View shops
340,Château Rieussec,Sauternes (Premier Grand Cru Classé) 2010,"France
·
Sauternes",4.3,View shops
341,Château Rieussec,Sauternes (Premier Grand Cru Classé) 2007,"France
·
Sauternes",4.3,View shops
342,Château Guiraud,Sauternes (Premier Grand Cru Classé) 2003,"France
·
Sauternes",4.3,View shops
343,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 1999,"France
·
Sauternes",4.3,View shops
344,Inniskillin,Vidal Icewine 2012,"Canada
·
Niagara Peninsula",4.3,View shops
345,Château Guiraud,Sauternes (Premier Grand Cru Classé) 2007,"France
·
Sauternes",4.3,View shops
346,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 2005,"France
·
Sauternes",4.3,View shops
347,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 2003,"France
·
Sauternes",4.3,View shops
348,Château Rieussec,Sauternes (Premier Grand Cru Classé) 2008,"France
·
Sauternes",4.3,View shops
349,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 2010,"France
·
Sauternes",4.3,View shops
350,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 1997,"France
·
Sauternes",4.3,View shops
351,Château Rieussec,Sauternes (Premier Grand Cru Classé) 1997,"France
·
Sauternes",4.3,View shops
352,Château de Rayne Vigneau,Sauternes (Premier Grand Cru Classé) 2003,"France
·
Sauternes",4.3,View shops
353,Jorge Ordóñez,No. 2 Victoria 2014,"Spain
·
Málaga",4.3,View shops
354,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 2007,"France
·
Sauternes",4.3,View shops
355,Château Raymond-Lafon,Sauternes 2007,"France
·
Sauternes",4.3,View shops
356,Peller Estates,Cabernet Franc Icewine 2015,"Canada
·
Niagara Peninsula",4.3,View shops
357,Oremus,Tokaji Aszú 3 Puttonyos 2000,"Hungary
·
Tokaj",4.3,View shops
358,Château Coutet,Sauternes Barsac (Premier Grand Cru Classé) 2003,"France
·
Barsac",4.3,View shops
359,Château Rieussec,Sauternes (Premier Grand Cru Classé) 1996,"France
·
Sauternes",4.3,View shops
360,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 1996,"France
·
Sauternes",4.3,View shops
361,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 2008,"France
·
Sauternes",4.3,View shops
362,Château Raymond-Lafon,Sauternes 2009,"France
·
Sauternes",4.3,View shops
363,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 2010,"France
·
Sauternes",4.3,View shops
364,Château Lafaurie-Peyraguey,Sauternes (Premier Grand Cru Classé) 2006,"France
·
Sauternes",4.3,View shops
365,Château Guiraud,Sauternes (Premier Grand Cru Classé) 1997,"France
·
Sauternes",4.3,View shops
366,Château Guiraud,Sauternes (Premier Grand Cru Classé) 1999,"France
·
Sauternes",4.3,View shops
367,Château Guiraud,Sauternes (Premier Grand Cru Classé) 1989,"France
·
Sauternes",4.3,View shops
368,Château Climens,Barsac (Premier Grand Cru Classé) 2004,"France
·
Barsac",4.3,View shops
369,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 2004,"France
·
Sauternes",4.3,View shops
370,Schloss Johannisberg,Grünlack Riesling Spätlese 2018,"Germany
·
Rheingau",4.3,View shops
371,Château de Rayne Vigneau,Sauternes (Premier Grand Cru Classé) 1996,"France
·
Sauternes",4.3,View shops
372,Château Rabaud-Promis,Sauternes (Premier Grand Cru Classé) 2001,"France
·
Sauternes",4.3,View shops
373,Clos Haut-Peyraguey,Sauternes (Premier Grand Cru Classé) 2005,"France
·
Sauternes",4.3,View shops
374,Château Sigalas Rabaud,Sauternes (Premier Grand Cru Classé) 2001,"France
·
Sauternes",4.3,View shops
375,Château Doisy-Vedrines,Sauternes (Grand Cru Classé) 2001,"France
·
Sauternes",4.3,View shops
376,Kunde,1904 Dessert Cuvée N.V.,"United States
·
Sonoma Valley",4.3,View shops
377,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 1995,"France
·
Sauternes",4.3,View shops
378,Isole e Olena,Vin Santo del Chianti Classico 2006,"Italy
·
Vin Santo del Chianti Classico",4.3,View shops
379,Château de Rayne Vigneau,Sauternes (Premier Grand Cru Classé) 2001,"France
·
Sauternes",4.3,View shops
380,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 2015,"France
·
Sauternes",4.3,View shops
381,Château Raymond-Lafon,Sauternes 2011,"France
·
Sauternes",4.3,View shops
382,Didier Dagueneau (Louis-Benjamin Dagueneau),Les Jardins de Babylone Moelleux 2012,"France
·
Jurançon",4.3,View shops
383,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 1990,"France
·
Sauternes",4.3,View shops
384,Ferrandes,Passito di Pantelleria 2008,"Italy
·
Passito di Pantelleria",4.3,View shops
385,Château Climens,Barsac (Premier Grand Cru Classé) 1999,"France
·
Barsac",4.3,View shops
386,Jean Bourdy,Galant des Abbesses N.V.,"France
·
Jura",4.3,View shops
387,Château Nairac,Barsac (Grand Cru Classé) 2009,"France
·
Barsac",4.3,View shops
388,Château de Malle,Sauternes (Grand Cru Classé) 2009,"France
·
Sauternes",4.3,View shops
389,Château Raymond-Lafon,Sauternes 2003,"France
·
Sauternes",4.3,View shops
390,Château Sigalas Rabaud,Sauternes (Premier Grand Cru Classé) 2003,"France
·
Sauternes",4.3,View shops
391,Baumard,Quarts de Chaume 2006,"France
·
Quarts de Chaume",4.3,View shops
392,Château Climens,Barsac (Premier Grand Cru Classé) 2008,"France
·
Barsac",4.3,View shops
393,Château Filhot,Sauternes (Grand Cru Classé) 2012,"France
·
Sauternes",4.3,View shops
394,Selbach-Oster,Bernkasteler Badstube Riesling Spätlese N.V.,"Germany
·
Mosel",4.3,View shops
395,Grgich Hills,Violetta Late Harvest 2013,"United States
·
Napa Valley",4.3,View shops
396,Weingut Max Ferd. Richter,Mülheimer Sonnenlay Riesling Spätlese Feinherb 2007,"Germany
·
Mosel",4.3,View shops
397,Moulin Touchais,Côteaux du Layon 2002,"France
·
Côteaux du Layon",4.3,View shops
398,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 1989,"France
·
Sauternes",4.3,View shops
399,Peller Estates,Icewine Riesling 2015,"Canada
·
Niagara Peninsula",4.3,View shops
400,Domaine Huet,Vouvray Le Mont Moelleux Première Trie 2015,"France
·
Vouvray",4.3,View shops
401,Fritz Haag,Brauneberger Juffer Sonnenuhr Riesling Auslese 2003,"Germany
·
Brauneberg",4.3,View shops
402,Jorge Ordóñez,No. 2 Victoria 2011,"Spain
·
Málaga",4.3,View shops
403,Coltibuono,Vin Santo Del Chianti Classico 2005,"Italy
·
Vin Santo del Chianti Classico",4.3,View shops
404,Fritz Haag,Brauneberger Juffer Sonnenuhr Riesling Auslese 2016,"Germany
·
Brauneberg",4.3,View shops
405,Domaine Huet,Vouvray Le Mont Moelleux Première Trie 2008,"France
·
Vouvray",4.3,View shops
406,Château Lafaurie-Peyraguey,Sauternes (Premier Grand Cru Classé) 2002,"France
·
Sauternes",4.3,View shops
407,Coltibuono,Vin Santo Del Chianti Classico 2008,"Italy
·
Vin Santo del Chianti Classico",4.3,View shops
408,Château de Fargues,Sauternes (Lur Saluces) 2016,"France
·
Sauternes",4.3,View shops
409,Château Climens,Barsac (Premier Grand Cru Classé) 1995,"France
·
Barsac",4.3,View shops
410,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 2014,"France
·
Sauternes",4.3,View shops
411,Château de Fargues,Sauternes (Lur Saluces) 2014,"France
·
Sauternes",4.3,View shops
412,Château Filhot,Sauternes (Grand Cru Classé) 1996,"France
·
Sauternes",4.3,View shops
413,Fritz Haag,Brauneberger Juffer Sonnenuhr Riesling Auslese 2017,"Germany
·
Brauneberg",4.3,View shops
414,Château Rabaud-Promis,Sauternes (Premier Grand Cru Classé) 1997,"France
·
Sauternes",4.3,View shops
415,Fanni Kertje,Örökség Tokaji Aszú 5 Puttonyos 2001,"Hungary
·
Tokaj",4.3,View shops
416,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 2016,"France
·
Sauternes",4.3,View shops
417,Château de Malle,Sauternes (Grand Cru Classé) 2015,"France
·
Sauternes",4.3,View shops
418,Château Lafaurie-Peyraguey,Sauternes (Premier Grand Cru Classé) 2017,"France
·
Sauternes",4.3,View shops
419,Graveyard Vineyards,Deliverance Limited Release N.V.,"United States
·
Paso Robles",4.3,View shops
420,Klein Constantia,Vin de Constance (Natural Sweet) 2016,"South Africa
·
Constantia",4.3,View shops
421,Inniskillin,Riesling Icewine 2007,"Canada
·
Niagara Peninsula",4.3,View shops
422,Moulin Touchais,Côteaux du Layon 1984,"France
·
Côteaux du Layon",4.3,View shops
423,Château Coutet,Sauternes Barsac (Premier Grand Cru Classé) 1975,"France
·
Barsac",4.3,View shops
424,Château Sigalas Rabaud,Sauternes (Premier Grand Cru Classé) 2011,"France
·
Sauternes",4.3,View shops
425,Sculpterra,J. Jagger Primitivo N.V.,"United States
·
Central Coast",4.3,View shops
426,Château de Malle,Sauternes (Grand Cru Classé) 1989,"France
·
Sauternes",4.3,View shops
427,Schloss Lieser,Niederberg Helden Riesling Auslese 2013,"Germany
·
Mosel",4.3,View shops
428,Domaine de la Tournelle,Macvin du Jura N.V.,"France
·
Jura",4.3,View shops
429,Château Raymond-Lafon,Sauternes 1990,"France
·
Sauternes",4.3,View shops
430,Château Coutet,Sauternes Barsac (Premier Grand Cru Classé) 1976,"France
·
Barsac",4.3,View shops
431,Baumard,Quarts de Chaume 1973,"France
·
Quarts de Chaume",4.3,View shops
432,Peller Estates,Icewine Riesling 2017,"Canada
·
Niagara Peninsula",4.3,View shops
433,Château Sigalas Rabaud,Sauternes (Premier Grand Cru Classé) 2014,"France
·
Sauternes",4.3,View shops
434,Château Nairac,Barsac (Grand Cru Classé) 2008,"France
·
Barsac",4.3,View shops
435,Château Pajzos,Tokaji Aszú 6 Puttonyos 1999,"Hungary
·
Tokaj",4.3,View shops
436,Forstmeister Geltz-Zilliken,Saarburger Rausch Riesling Spätlese 2011,"Germany
·
Mosel",4.3,View shops
437,Domaine Huet,Vouvray Le Mont Moelleux Première Trie 2011,"France
·
Vouvray",4.3,View shops
438,Jos. Christoffel Jr.,Ürziger Würzgarten Riesling Auslese 2006,"Germany
·
Mosel",4.3,View shops
439,Baumard,Quarts de Chaume 2011,"France
·
Quarts de Chaume",4.3,View shops
440,Jos. Christoffel Jr.,Ürziger Würzgarten Riesling Auslese 2009,"Germany
·
Mosel",4.3,View shops
441,La Vialla,Occhio di Pernice Vin Santo 2012,"Italy
·
Toscana",4.3,View shops
442,Domaine Huet,Vouvray Clos du Bourg Moelleux 2016,"France
·
Vouvray",4.3,View shops
443,Marquis de Boaca,Rivesaltes 1955,"France
·
Rivesaltes",4.3,View shops
444,Coltibuono,Vin Santo Del Chianti Classico Occhio Di Pernice 2004,"Italy
·
Vin Santo del Chianti Classico",4.3,View shops
445,Domaine Huet,Vouvray Le Mont Moelleux Première Trie 2002,"France
·
Vouvray",4.3,View shops
446,Fontodi,Vin Santo del Chianti Classico 2001,"Italy
·
Vin Santo del Chianti Classico",4.3,View shops
447,Albert Boxler,Vendanges Tardives Riesling Alsace Grand Cru 'Sommerberg' 2004,"France
·
Alsace Grand Cru 'Sommerberg'",4.3,View shops
448,Château Gilette,Sauternes (Crème de Tête) 1976,"France
·
Sauternes",4.3,View shops
449,Ton Rimbau,Porcellànic VI Xarel-lo Sur Lie 2011,"Spain
·
Penedès",4.3,View shops
450,Château Coutet,Sauternes Barsac (Premier Grand Cru Classé) N.V.,"France
·
Barsac",4.2,View shops
451,Château Lafaurie-Peyraguey,Sauternes (Premier Grand Cru Classé) N.V.,"France
·
Sauternes",4.2,View shops
452,Dr. Loosen,Riesling Beerenauslese N.V.,"Germany
·
Mosel",4.2,View shops
453,Trimbach,Gewurztraminer Alsace Vendanges Tardives N.V.,"France
·
Alsace",4.2,View shops
454,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 2002,"France
·
Sauternes",4.2,View shops
455,Château Guiraud,Sauternes (Premier Grand Cru Classé) 2010,"France
·
Sauternes",4.2,View shops
456,Château de Myrat,Sauternes (Grand Cru Classé) 2010,"France
·
Sauternes",4.2,View shops
457,Château Filhot,Sauternes (Grand Cru Classé) 2009,"France
·
Sauternes",4.2,View shops
458,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 2009,"France
·
Sauternes",4.2,View shops
459,Château Doisy-Vedrines,Sauternes (Grand Cru Classé) 2003,"France
·
Sauternes",4.2,View shops
460,Château Coutet,Sauternes Barsac (Premier Grand Cru Classé) 2005,"France
·
Barsac",4.2,View shops
461,Château de Rayne Vigneau,Sauternes (Premier Grand Cru Classé) 2009,"France
·
Sauternes",4.2,View shops
462,Schloss Johannisberg,Grünlack Riesling Spätlese 2015,"Germany
·
Rheingau",4.2,View shops
463,Château Doisy-Vedrines,Sauternes (Grand Cru Classé) 2014,"France
·
Sauternes",4.2,View shops
464,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 1998,"France
·
Sauternes",4.2,View shops
465,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 2006,"France
·
Sauternes",4.2,View shops
466,Yalumba,Antique Tawny (Museum Reserve) N.V.,"Australia
·
South Eastern Australia",4.2,View shops
